0,3,299,299,10,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,70,3,5,0,0,2,3,3,0,4,8,1,0,1,0,1,0,1,32,2,3,1,0,0,0,0,0,0,2,1,0,0,3,1,1,1,0,1,4,1,1,0,1
0,3,282,282,60,0,0,0,1,11,3,2,1,0,1,1,6,14,6,5,0,0,2,0,1,10,0,0,0,0,50,3,5,0,0,70,3,5,70,1,0,0,3,0,4,8,1,0,1,1,1,0,0,30,2,17,4,0,2,0,0,0,0,5,1,0,0,3,0,0,1,0,0,14,2,1,0,1
1,3,1059,1059,13,0,0,1,0,0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,2,3,3,7,0,0,1,0,0,0,0,0,0,8,2,1,4,1,0,0,0,2,2,6,6,1,1,0,0,0,0,0,0,24,2,0,0,1
1,3,249,249,8,0,0,0,3,15,4,4,2,8,1,1,6,8,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,2,3,6,0,0,0,0,0,0,0,19,2,7,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,1,3,1,0,0,0
0,1,269,269,28,0,0,0,1,10,2,2,1,0,1,1,7,0,7,7,2,0,2,0,1,10,1,0,0,0,50,0,0,0,0,70,3,4,50,1,0,0,1,1,2,3,1,0,0,0,1,0,1,33,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,502,502,11,0,0,0,1,20,3,3,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,3,7,0,0,0,0,0,0,0,12,1,5,3,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,387,387,14,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,2,0,2,0,1,10,1,2,0,0,10,1,2,0,0,70,3,0,0,0,0,0,3,6,3,6,1,0,0,0,1,0,1,19,2,11,4,1,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,5,1,1,0,1
1,3,509,509,20,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,2,1,1,1,1,10,0,0,0,0,30,3,5,0,0,50,3,0,50,1,2,3,3,6,4,8,0,0,1,1,1,0,1,33,2,3,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,26,2,1,0,0
0,3,288,288,7,0,0,0,1,14,3,3,0,0,0,0,2,8,2,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,5,4,1,0,0,0,1,0,6,4,1,0,3,1,1,0,0,0,6,1,0,0,0
0,1,309,309,19,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,2,1,0,0,1,10,1,2,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,7,3,7,1,0,0,0,0,0,0,18,1,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,243,243,19,0,0,0,3,4,4,4,1,0,1,1,6,1,5,5,2,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,1,1,3,4,3,4,0,0,0,0,1,1,0,15,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,3,1,1,0,0
0,3,608,608,12,0,0,0,1,10,2,2,4,4,3,3,6,2,5,5,0,0,2,0,1,10,0,0,0,0,10,1,1,0,0,70,1,0,0,0,1,1,3,0,3,0,1,0,0,0,1,0,1,37,2,5,4,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,6,1,1,0,1
0,3,309,309,14,0,0,0,0,0,3,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,2,1,6,6,1,1,3,1,0,1,1,1,2,1,0,0,0
0,3,306,306,11,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,3,1,0,0,0,2,0,6,6,1,1,2,1,1,0,0,0,6,1,0,0,0
1,3,228,228,12,0,0,0,4,0,6,6,5,0,5,5,6,6,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,9,2,15,3,1,0,0,0,0,0,2,2,0,0,3,1,0,1,0,0,6,1,0,0,0
1,1,195,195,14,0,0,0,3,0,4,4,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,2,3,3,0,3,0,0,0,0,0,0,0,0,11,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,349,349,19,0,0,0,7,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,2,0,0,0
0,3,636,636,7,0,0,0,4,0,6,6,1,0,1,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,8,2,7,0,0,0,0,0,0,0,5,4,0,0,3,1,1,0,0,1,4,1,0,0,0
0,3,839,839,20,0,0,0,0,0,3,2,0,0,0,0,2,3,4,3,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,6,0,0,2,3,3,7,3,7,0,0,0,0,0,0,0,14,2,3,4,1,0,0,0,2,0,6,5,1,0,1,0,0,1,0,1,8,1,0,0,0
0,3,201,201,18,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,4,30,1,1,1,3,6,2,3,1,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,1,1,9,2,0,0,1
0,1,209,209,54,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,2,0,1,0,1,10,1,1,0,0,30,3,4,0,0,70,3,4,70,1,2,0,3,0,4,0,0,0,1,0,1,1,0,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1,3,382,382,18,0,0,0,1,2,3,2,0,0,0,0,2,0,2,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,1,0,0,2,3,3,7,0,0,0,0,0,0,0,24,2,7,3,0,0,0,0,0,0,5,4,0,0,1,0,0,1,0,0,7,1,0,0,0
1,3,298,298,11,0,0,0,0,0,2,2,1,0,1,1,4,0,3,3,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,1,2,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,9,2,3,4,1,0,0,0,2,0,3,3,0,0,1,0,1,1,0,0,5,1,0,0,0
1,3,740,740,14,0,0,0,0,0,2,2,0,0,0,0,2,0,2,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,2,3,3,1,1,1,0,2,0,5,5,0,0,1,0,0,1,0,0,7,1,0,0,0
1,3,239,239,10,0,0,0,0,0,2,2,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,11,1,3,3,1,0,0,0,0,0,2,2,0,0,3,1,0,0,0,1,10,2,0,0,0
1,1,229,229,12,0,0,0,4,0,6,6,2,18,2,2,6,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,1,9,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0
1,3,290,290,12,0,0,0,3,8,4,4,4,1,3,3,6,11,5,5,2,0,2,0,1,10,1,0,0,0,70,3,0,0,0,70,3,0,70,1,2,2,3,0,4,0,0,0,1,0,1,1,0,72,4,7,4,1,0,0,0,2,0,0,0,0,0,3,1,1,1,1,0,3,1,1,1,0
1,3,919,919,21,0,0,0,4,0,6,6,4,6,4,4,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,1,9,3,1,0,0,0,2,2,6,6,1,1,2,1,0,1,0,0,6,1,0,0,0
0,3,168,168,7,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,2,3,3,7,0,0,0,0,0,0,0,0,0,5,1,1,3,1,0,0,0,0,0,6,6,1,1,0,0,1,1,1,1,3,1,0,0,0
0,3,279,279,14,0,0,0,3,16,5,4,0,0,0,0,4,11,3,3,0,0,0,0,1,10,0,0,0,0,30,0,0,30,0,70,3,4,30,0,0,0,3,6,3,6,1,0,0,0,1,0,1,17,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,2,1,1,0,1
0,3,829,829,22,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,1,1,2,0,1,10,0,0,0,0,50,3,4,0,0,70,3,4,0,0,2,2,3,4,4,8,1,0,0,0,1,1,1,49,3,5,4,1,0,0,0,2,0,2,1,0,0,3,1,0,0,1,0,14,2,1,1,1
1,1,173,173,6,0,1,0,0,0,2,2,0,0,0,0,4,7,3,3,1,0,2,0,1,10,0,0,0,0,50,3,0,0,0,70,3,0,70,1,2,2,3,4,4,0,0,0,0,0,0,0,0,32,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,313,313,11,0,0,0,0,0,2,2,3,0,3,3,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,5,3,1,0,0,0,0,0,6,6,1,1,0,0,1,0,0,1,10,2,0,0,0
1,3,570,570,14,0,0,0,1,11,3,3,1,0,1,1,7,0,7,7,2,1,2,1,1,10,1,2,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,1,0,0,0,1,0,1,27,2,9,4,1,2,1,0,0,0,5,4,0,0,1,0,0,1,0,0,8,1,1,0,1
0,1,154,154,17,0,0,0,4,0,6,6,1,0,1,1,4,17,4,4,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,10,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,2,306,306,0,0,0,0,3,8,4,4,4,1,3,3,6,11,5,5,2,0,2,0,1,10,1,0,0,0,70,3,0,0,0,70,3,0,70,1,2,2,3,0,4,0,0,0,1,0,1,1,0,72,4,7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0
1,2,229,229,10,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,3,1,0,0,0
1,2,288,288,24,0,0,0,6,11,1,1,2,5,1,1,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,6,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,1,0,0,0
1,2,452,452,10,0,1,0,1,4,2,2,0,0,0,0,4,0,3,3,1,1,1,0,1,10,0,0,0,0,70,1,5,0,0,70,1,5,0,0,2,0,3,0,4,8,0,0,0,0,1,1,0,60,4,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,1,1,0
0,3,192,192,6,0,0,0,1,1,2,2,0,0,0,0,1,0,1,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,30,0,0,30,1,0,0,1,1,3,0,0,0,0,0,0,0,0,6,2,5,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,1,1,1,0,0,0
1,3,1049,1049,9,0,0,0,0,0,3,2,0,0,0,0,4,6,6,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,30,1,1,1,3,7,3,7,1,0,0,0,0,0,0,13,1,3,3,1,1,1,1,1,0,6,6,1,1,0,0,1,1,0,1,3,1,0,0,0
1,3,112,112,12,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,2,0,2,0,1,10,0,0,0,0,30,3,4,0,0,70,3,4,0,0,0,0,3,4,4,0,0,0,1,0,1,0,0,36,2,13,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2,1,1,0,0
1,3,155,155,17,0,0,1,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,0,0,0,2,1,6,6,1,1,3,1,0,0,0,1,4,1,0,0,0
0,2,390,390,17,0,0,0,4,0,6,6,4,15,4,4,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,10,2,11,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,3,1,0,0,0
0,3,300,300,15,0,1,0,0,0,2,2,0,0,0,0,4,8,3,3,1,1,2,1,1,10,0,0,0,0,30,3,0,0,0,30,3,0,0,0,2,3,3,6,4,8,0,0,0,0,0,0,1,17,2,3,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,1,1,4,1,0,0,0
1,3,492,492,9,0,0,0,0,0,2,2,1,0,1,1,5,0,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,3,1,0,0,0,1,1,6,6,1,1,2,1,1,0,0,1,7,1,0,0,0
1,1,150,150,46,0,0,0,1,0,2,2,0,0,0,0,4,7,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,473,473,9,0,0,0,1,12,3,3,1,0,1,1,6,17,6,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,5,1,17,3,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,3,1,0,0,0
0,1,243,243,24,0,0,0,1,13,2,2,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,20,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,319,319,8,0,0,0,1,11,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,12,1,5,1,0,0,0,0,0,0,1,1,0,0,3,1,1,0,1,0,6,2,0,0,0
1,3,1200,1200,13,0,0,0,3,9,5,5,0,0,0,0,4,7,4,4,0,0,2,1,1,10,0,0,0,0,30,0,0,0,0,50,3,6,30,1,2,3,3,7,3,7,1,0,0,0,1,0,1,23,2,3,4,1,2,1,0,0,0,5,4,0,0,0,0,0,0,0,1,16,1,1,0,1
1,3,379,379,19,0,0,1,6,0,1,0,1,0,1,1,5,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,3,1,0,0,0,1,0,6,5,1,0,2,1,0,1,0,1,4,1,0,0,0
1,3,239,239,15,640,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,50,3,5,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,7,1,3,3,1,1,1,1,1,0,5,5,0,0,3,1,0,0,1,1,3,2,0,0,0
1,3,341,341,18,0,0,0,4,0,6,6,0,0,0,0,6,13,6,5,0,0,0,0,1,10,0,0,0,0,50,0,0,50,1,70,0,0,70,1,0,0,3,4,3,0,0,0,0,0,1,0,0,50,3,7,4,1,0,0,0,2,0,2,1,0,0,1,0,0,1,0,0,8,1,1,0,0
1,3,987,987,13,0,0,1,0,0,2,2,0,0,0,0,2,3,2,2,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,0,0,50,1,2,3,3,7,3,7,1,0,0,0,0,0,0,24,2,1,4,1,2,1,1,2,0,6,5,1,0,0,0,0,0,1,0,15,2,0,0,1
1,1,171,171,76,0,0,0,0,0,2,2,2,2,1,1,4,7,3,3,0,0,0,0,1,10,0,0,0,0,30,3,5,0,0,30,3,5,30,1,0,0,3,0,3,0,1,0,0,0,1,0,1,16,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,163,163,32,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,2,3,3,6,0,0,1,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,148,148,16,0,0,0,2,0,4,4,1,0,1,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2,310,310,9,0,0,0,3,10,4,4,0,0,0,0,4,15,4,4,0,0,1,1,1,10,0,0,0,0,50,0,0,0,0,70,3,6,0,0,0,0,3,6,3,6,0,0,0,0,1,1,1,60,4,7,4,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,2,1,1,1,0
1,3,345,345,4,0,0,0,0,0,2,2,0,0,0,0,5,0,5,5,0,0,1,1,1,10,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,18,2,3,2,1,1,1,0,0,0,5,2,0,0,2,1,1,0,0,1,3,1,0,0,0
1,3,620,620,14,0,0,0,0,0,2,2,2,0,1,1,6,7,5,5,1,1,2,1,1,30,3,5,50,1,50,3,5,0,0,50,3,5,70,1,2,2,3,4,4,8,0,0,0,0,1,1,1,127,7,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,1,1,1,0
0,1,138,138,40,0,0,0,0,0,2,2,0,0,0,0,2,10,1,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,70,3,5,30,1,0,0,1,1,1,1,0,0,0,0,1,0,1,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,1,339,339,12,0,0,0,3,6,4,4,1,0,1,1,6,14,6,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,50,3,5,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,12,1,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1,2,161,161,23,0,0,0,3,2,4,4,2,7,1,1,5,0,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,14,2,9,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0
0,1,153,153,4,0,0,0,4,0,6,6,2,13,2,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,9,2,9,3,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,207,207,56,0,0,0,0,0,2,2,0,0,0,0,6,4,5,5,0,0,2,0,1,10,0,0,0,0,30,0,0,0,0,50,3,0,30,1,0,0,3,4,3,4,1,0,0,0,1,0,0,13,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,139,139,37,0,0,0,3,8,4,4,5,0,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,6,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,3,1270,1270,11,0,0,1,0,0,2,2,0,0,0,0,2,9,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,1,1,3,7,0,0,0,0,0,0,0,36,3,1,3,1,0,0,0,2,0,6,6,1,1,0,0,1,0,1,1,4,1,0,0,0
0,2,609,609,14,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,0,0,50,0,0,0,1,1,3,7,0,0,0,0,0,0,0,11,1,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,2,0,0,0
0,1,200,200,30,0,0,0,3,2,4,4,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,304,304,24,0,0,0,3,17,5,5,4,17,4,4,7,0,7,7,2,1,2,0,1,10,0,0,0,0,10,1,0,0,0,70,1,4,0,0,0,0,3,0,4,8,1,0,0,0,1,0,0,25,2,13,4,1,0,0,0,1,0,1,0,0,0,3,1,0,1,0,0,29,2,1,0,1
0,3,360,360,11,0,0,0,1,0,2,2,1,0,1,1,6,9,5,5,0,0,2,0,1,30,0,0,0,0,30,0,0,0,0,50,0,0,50,1,0,0,3,6,4,8,1,0,1,1,1,0,0,59,3,5,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,1,1,5,2,1,0,1
0,1,220,220,16,0,0,0,1,9,2,2,1,0,1,1,7,0,7,7,0,0,2,1,1,10,0,0,0,0,50,0,0,0,0,50,0,0,30,0,0,0,3,6,3,6,1,0,0,0,0,0,0,15,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1
0,1,349,349,35,0,0,0,3,12,4,4,1,0,1,1,6,19,6,6,0,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,0,0,3,4,3,4,1,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,126,126,6,0,0,0,1,2,2,2,1,0,1,1,1,0,1,1,2,0,2,0,1,10,0,0,0,0,30,3,5,0,0,70,3,0,0,0,2,2,3,0,3,0,0,0,0,0,1,0,0,27,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,3,228,228,11,0,0,0,0,0,2,2,1,0,1,1,6,11,5,5,2,1,0,0,1,10,0,0,0,0,10,0,0,0,0,30,3,0,0,0,1,1,3,0,3,0,1,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,1,1,2,1,0,0,1
0,3,569,569,11,0,0,0,0,0,2,2,0,0,0,0,6,18,6,6,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,50,3,5,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,19,2,5,0,0,0,0,0,0,0,3,3,0,0,1,0,1,1,0,1,3,1,0,0,0
0,3,480,480,19,0,0,0,1,5,2,2,1,0,1,1,4,2,3,3,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,70,3,4,30,0,0,0,2,3,3,4,0,0,0,0,1,0,1,15,2,5,4,1,0,0,0,1,0,2,1,0,0,3,1,0,0,0,0,11,1,1,0,0
0,2,280,280,4,0,0,0,1,3,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,3,7,1,0,0,0,0,0,0,11,1,3,3,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1
