classe,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77
1,3,159,159,38,0,0,0,1,6,2,2,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,7,2,0,0,0
0,1,221,221,46,0,0,0,0,0,2,2,1,0,1,1,2,1,1,1,0,0,0,0,1,30,0,0,0,0,50,0,0,0,0,70,0,0,70,1,0,0,3,0,3,0,0,0,0,0,1,0,1,40,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,2,325,325,4,0,0,0,2,0,4,4,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,3,1,0,0,0,1,0,6,6,1,1,0,0,0,0,0,0,3,2,0,0,0
1,1,223,223,22,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,265,265,55,0,0,0,4,0,6,6,1,0,1,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,197,197,5,0,0,0,3,12,4,4,1,0,1,1,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,14,2,7,0,0,0,0,0,0,0,2,1,0,0,3,1,1,1,0,1,2,1,0,0,0
1,1,115,115,28,0,0,0,0,0,2,2,1,0,1,1,4,6,3,3,0,0,2,0,1,10,0,0,0,0,30,1,4,0,0,70,3,0,70,1,2,0,3,0,4,0,1,0,0,0,1,0,0,43,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0,3,592,592,13,0,0,0,3,12,5,5,3,0,3,3,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,70,3,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,1,3,4,1,0,0,0,2,0,5,5,0,0,1,0,0,0,0,1,5,1,0,0,1
0,2,506,506,3,0,0,0,3,9,4,4,0,0,0,0,7,0,7,7,2,0,2,0,1,10,1,1,0,0,70,3,0,0,0,70,3,0,70,1,1,1,3,4,4,0,0,0,1,0,1,1,1,92,5,11,4,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0
0,3,199,199,20,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,9,2,5,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,1,1,3,1,0,0,0
0,3,124,124,9,0,0,0,4,0,6,6,1,0,1,1,5,0,5,5,0,0,2,0,1,10,0,0,0,0,30,3,5,0,0,70,3,4,30,1,0,0,1,1,4,8,0,0,1,1,1,0,0,31,2,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2,1,1,0,0
0,1,129,129,27,0,0,0,4,0,6,6,2,0,1,1,7,0,7,7,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,706,706,11,0,0,0,4,0,6,6,2,17,2,2,7,0,7,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,3,2,3,1,0,0,0,0,0,0,9,1,7,3,1,0,0,0,2,0,5,5,0,0,0,0,1,1,0,0,5,1,0,0,1
0,3,605,605,8,0,0,0,0,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,1,0,0,0,0,0,6,6,1,1,2,1,1,0,0,1,3,1,0,0,0
0,3,209,209,11,0,0,0,0,0,2,2,0,0,0,0,4,0,3,3,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,0,50,1,2,2,3,4,3,4,1,0,0,0,0,0,0,24,2,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,3,1,0,0,1
0,3,209,209,14,0,0,0,1,0,2,2,1,0,1,1,6,8,5,5,0,0,2,0,1,50,0,0,0,0,50,0,0,0,0,50,0,0,50,1,0,0,3,0,4,0,1,0,1,1,1,1,1,66,4,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,1,1,1,1
0,3,152,152,12,0,0,0,0,0,2,2,1,0,1,1,6,4,5,5,1,0,2,0,1,10,0,0,0,0,10,1,0,0,0,50,3,4,0,0,0,0,3,0,4,0,1,0,0,0,1,1,0,51,3,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,3,1,1,1,1
0,3,479,479,8,0,0,0,6,2,1,0,1,0,1,1,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,5,1,3,3,1,0,0,0,0,0,6,5,1,0,3,1,1,0,0,1,6,1,0,0,0
0,3,141,141,6,0,0,0,4,0,6,6,3,0,3,3,7,0,7,7,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,70,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,1,17,2,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,0,0
0,3,183,183,19,0,1,0,6,1,0,0,1,0,1,1,2,0,1,1,2,0,2,0,1,10,1,2,0,0,50,0,0,50,1,70,3,0,50,1,1,1,2,2,4,0,1,1,1,0,1,1,1,46,3,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,9,1,1,1,1
0,3,1039,1039,14,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,6,1,9,3,0,1,0,0,0,0,5,4,0,0,3,1,0,0,1,1,4,1,0,0,0
0,3,309,309,13,0,0,0,1,13,3,3,1,0,1,1,7,0,7,7,2,1,2,1,1,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,7,1,9,2,0,0,0,0,0,0,3,2,0,0,3,1,1,0,0,0,12,1,0,0,1
0,1,287,287,15,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,1,1,1,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,1,9,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,260,260,9,0,1,0,0,0,2,2,0,0,0,0,2,1,1,1,1,0,2,0,1,10,1,0,0,0,50,3,0,0,0,70,3,0,0,0,2,0,3,0,4,0,1,1,1,0,1,1,1,57,4,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,4,1,1,1,1
0,3,286,286,24,0,0,0,0,0,2,2,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,1,3,3,1,1,1,2,2,0,6,4,1,0,3,1,0,0,0,0,10,2,0,0,0
0,3,573,573,11,0,0,0,0,0,2,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,1,1,6,6,1,1,1,0,1,0,0,1,9,2,0,0,0
1,1,209,209,11,0,0,0,1,12,3,2,1,0,1,1,5,0,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,141,141,29,0,0,0,4,0,6,6,1,0,1,1,2,8,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,5,1,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,292,292,18,0,0,0,1,6,3,3,1,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,5,1,3,3,1,0,0,0,1,0,6,5,1,0,3,1,0,0,0,0,13,2,0,0,0
1,3,228,228,22,0,1,0,3,4,4,4,1,0,1,1,2,0,1,1,2,0,2,0,1,10,1,0,0,0,50,3,0,0,0,70,3,0,0,0,2,0,3,0,4,8,0,0,1,1,1,0,0,47,3,5,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,4,1,1,0,0
1,3,349,349,15,0,0,0,0,0,2,2,0,0,0,0,6,7,5,5,0,0,1,0,1,10,0,0,0,0,30,3,5,0,0,70,3,5,70,1,2,2,3,4,3,4,0,0,0,0,1,1,1,38,3,3,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,1,2,1,1,1,0
0,3,299,299,10,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,70,3,5,0,0,2,3,3,0,4,8,1,0,1,0,1,0,1,32,2,3,1,0,0,0,0,0,0,2,1,0,0,3,1,1,1,0,1,4,1,1,0,1
0,2,279,279,30,0,0,0,3,5,4,4,0,0,0,0,7,0,7,7,2,1,2,1,1,10,0,0,0,0,10,0,0,0,0,70,3,0,0,0,0,0,3,0,4,8,1,0,0,0,1,0,1,25,2,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,1,1,0,1
0,3,429,429,15,0,0,0,1,0,2,2,1,0,1,1,6,12,6,5,0,0,2,0,1,10,0,0,0,0,50,0,0,0,0,50,0,0,50,1,0,0,2,3,3,4,1,0,0,0,1,0,1,21,2,5,4,0,2,0,0,0,0,3,2,0,0,3,1,0,1,0,0,4,1,1,0,1
0,3,282,282,60,0,0,0,1,11,3,2,1,0,1,1,6,14,6,5,0,0,2,0,1,10,0,0,0,0,50,3,5,0,0,70,3,5,70,1,0,0,3,0,4,8,1,0,1,1,1,0,0,30,2,17,4,0,2,0,0,0,0,5,1,0,0,3,0,0,1,0,0,14,2,1,0,1
1,3,403,403,9,0,0,0,7,0,2,2,1,0,1,1,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,5,1,7,3,1,0,0,0,0,0,3,2,0,0,3,1,1,0,0,0,7,1,0,0,0
1,3,526,526,17,0,0,0,0,0,2,2,0,0,0,0,4,5,4,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,70,3,6,0,0,2,3,3,7,3,7,1,0,0,0,0,0,0,11,1,3,3,1,0,0,0,0,0,6,5,1,0,1,0,0,1,0,1,5,1,0,0,0
0,1,165,165,19,0,0,0,2,0,4,4,3,0,3,3,7,0,7,7,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,278,278,10,0,0,0,0,0,2,2,0,0,0,0,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,5,30,1,0,0,2,2,3,6,0,0,0,0,0,0,0,19,2,3,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,0,3,1,0,0,0
1,3,439,439,21,0,0,0,2,0,4,4,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,12,1,9,3,1,1,1,2,2,2,6,6,1,1,3,1,0,0,0,0,13,2,0,0,0
0,1,126,126,88,0,0,0,2,0,4,4,0,0,0,0,7,0,7,7,0,0,0,0,1,10,0,0,0,0,50,0,0,0,0,50,0,0,50,1,0,0,1,1,3,4,0,0,0,0,1,1,0,36,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1,3,1059,1059,13,0,0,1,0,0,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,0,0,0,0,2,3,3,7,0,0,1,0,0,0,0,0,0,8,2,1,4,1,0,0,0,2,2,6,6,1,1,0,0,0,0,0,0,24,2,0,0,1
1,3,249,249,8,0,0,0,3,15,4,4,2,8,1,1,6,8,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,2,2,3,6,0,0,0,0,0,0,0,19,2,7,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,1,1,3,1,0,0,0
0,3,540,540,20,0,0,0,5,0,1,0,1,0,1,1,6,13,6,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,0,0,0,2,2,6,6,1,1,3,1,0,0,0,0,12,1,0,0,0
0,2,348,348,29,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,50,3,6,30,1,2,3,3,4,3,4,0,0,0,0,0,0,0,24,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0
0,1,151,151,46,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,1,0,1,0,0,10,0,0,0,0,30,0,0,0,0,30,0,0,30,0,2,2,3,4,3,4,1,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,269,269,28,0,0,0,1,10,2,2,1,0,1,1,7,0,7,7,2,0,2,0,1,10,1,0,0,0,50,0,0,0,0,70,3,4,50,1,0,0,1,1,2,3,1,0,0,0,1,0,1,33,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,211,211,3,0,0,0,3,6,4,4,0,0,0,0,1,0,1,1,0,0,1,1,0,50,0,0,0,0,50,0,0,0,0,70,0,0,0,0,2,3,3,6,0,0,1,0,0,0,0,0,0,47,3,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,189,189,20,0,0,0,3,3,4,4,0,0,0,0,7,0,7,7,2,0,2,0,1,10,1,0,0,0,30,3,5,0,0,70,3,0,0,0,0,0,3,0,4,0,1,0,1,0,1,0,0,37,2,13,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,5,1,1,0,1
0,1,600,600,22,0,0,0,4,0,6,6,2,3,1,1,6,17,6,6,0,0,0,0,1,10,0,0,0,0,10,0,0,0,0,50,3,4,70,1,0,0,1,1,3,7,1,0,0,0,1,0,1,31,2,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,1,0,1
0,1,502,502,11,0,0,0,1,20,3,3,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,3,7,0,0,0,0,0,0,0,12,1,5,3,1,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,154,154,17,0,0,0,4,0,6,6,2,1,1,1,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,7,1,11,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,387,387,14,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,2,0,2,0,1,10,1,2,0,0,10,1,2,0,0,70,3,0,0,0,0,0,3,6,3,6,1,0,0,0,1,0,1,19,2,11,4,1,0,0,0,0,0,2,2,0,0,3,1,0,0,0,0,5,1,1,0,1
1,3,509,509,20,0,1,0,0,0,2,2,0,0,0,0,2,0,1,1,2,1,1,1,1,10,0,0,0,0,30,3,5,0,0,50,3,0,50,1,2,3,3,6,4,8,0,0,1,1,1,0,1,33,2,3,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,0,0,26,2,1,0,0
1,2,216,216,2,0,0,0,0,0,2,2,2,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,7,3,7,0,0,0,0,0,0,0,13,2,5,3,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,3,1,0,0,0
0,3,288,288,7,0,0,0,1,14,3,3,0,0,0,0,2,8,2,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,5,4,1,0,0,0,1,0,6,4,1,0,3,1,1,0,0,0,6,1,0,0,0
0,1,309,309,19,0,0,0,0,0,2,2,1,0,1,1,1,0,1,1,2,1,0,0,1,10,1,2,0,0,10,0,0,0,0,50,3,5,0,0,0,0,3,7,3,7,1,0,0,0,0,0,0,18,1,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,3,243,243,19,0,0,0,3,4,4,4,1,0,1,1,6,1,5,5,2,0,2,1,1,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,1,1,3,4,3,4,0,0,0,0,1,1,0,15,2,5,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,1,3,1,1,0,0
0,3,339,339,15,0,0,0,3,15,5,5,0,0,0,0,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,5,0,0,0,0,1,1,2,3,0,0,0,0,0,0,0,19,2,9,0,0,0,0,0,0,0,3,2,0,0,3,1,0,1,0,0,3,1,0,0,0
0,3,608,608,12,0,0,0,1,10,2,2,4,4,3,3,6,2,5,5,0,0,2,0,1,10,0,0,0,0,10,1,1,0,0,70,1,0,0,0,1,1,3,0,3,0,1,0,0,0,1,0,1,37,2,5,4,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,6,1,1,0,1
1,2,393,393,12,0,0,1,6,6,1,1,0,0,0,0,4,2,4,3,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,30,0,0,0,1,1,1,1,0,0,0,0,0,0,0,19,2,1,3,0,0,0,0,0,0,6,5,1,0,0,0,0,0,1,0,2,1,0,0,0
1,3,327,327,6,0,1,0,0,0,2,2,0,0,0,0,4,0,3,3,2,0,2,0,1,10,0,0,0,0,10,0,0,0,0,70,3,0,0,0,2,0,3,0,4,0,1,0,1,1,1,0,0,20,2,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,3,1,1,0,1
0,3,309,309,14,0,0,0,0,0,3,3,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,2,1,3,3,1,0,0,0,2,1,6,6,1,1,3,1,0,1,1,1,2,1,0,0,0
0,3,306,306,11,0,0,0,4,0,6,6,5,0,5,5,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,3,1,0,0,0,2,0,6,6,1,1,2,1,1,0,0,0,6,1,0,0,0
1,3,228,228,12,0,0,0,4,0,6,6,5,0,5,5,6,6,5,5,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,50,3,4,0,0,0,0,3,6,3,6,0,0,0,0,0,0,0,9,2,15,3,1,0,0,0,0,0,2,2,0,0,3,1,0,1,0,0,6,1,0,0,0
0,2,162,162,4,0,0,0,7,0,2,2,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,1,3,3,1,0,0,0,1,0,2,2,0,0,0,0,0,0,1,0,2,1,0,0,0
1,1,269,269,76,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,1,30,0,0,0,0,50,0,0,50,1,70,3,0,50,1,2,0,3,0,4,0,0,1,1,0,1,1,0,116,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
0,1,190,190,59,0,0,0,3,1,4,4,0,0,0,0,2,2,1,1,0,0,0,0,1,10,0,0,0,0,30,0,0,0,0,30,0,0,50,1,0,0,1,1,2,2,0,0,0,0,0,0,0,21,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,195,195,14,0,0,0,3,0,4,4,1,0,1,1,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,0,0,0,0,2,3,3,0,3,0,0,0,0,0,0,0,0,11,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,2,349,349,19,0,0,0,7,0,2,2,0,0,0,0,5,0,5,5,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,2,0,0,0
0,1,249,249,27,0,0,0,0,0,2,2,0,0,0,0,6,13,5,5,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,30,0,0,50,0,0,0,1,1,3,6,0,0,0,0,0,0,0,19,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,3,636,636,7,0,0,0,4,0,6,6,1,0,1,1,7,0,7,7,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,5,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,8,2,7,0,0,0,0,0,0,0,5,4,0,0,3,1,1,0,0,1,4,1,0,0,0
0,3,839,839,20,0,0,0,0,0,3,2,0,0,0,0,2,3,4,3,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,70,3,6,0,0,2,3,3,7,3,7,0,0,0,0,0,0,0,14,2,3,4,1,0,0,0,2,0,6,5,1,0,1,0,0,1,0,1,8,1,0,0,0
0,3,769,769,10,0,0,0,3,0,5,5,1,0,1,1,6,15,6,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,2,3,3,1,0,0,0,2,1,6,6,1,1,0,0,1,0,0,0,5,1,0,0,0
0,3,239,239,40,0,1,0,0,0,2,2,0,0,0,0,4,2,3,3,1,0,1,0,1,10,0,0,0,0,50,3,0,30,1,70,3,0,70,1,2,0,3,0,4,0,0,0,1,1,1,1,1,49,3,3,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,6,1,1,1,0
0,3,201,201,18,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,30,3,4,30,1,1,1,3,6,2,3,1,0,0,0,0,0,0,7,1,3,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,1,1,9,2,0,0,1
